# best iteration: (array([49]),)
239647.156250,57822.472656
33.285786,39.822048
32.974583,39.622379
32.627441,39.340061
32.200233,39.163086
35.395725,41.906536
31.714994,38.708797
31.521791,38.561626
31.257275,38.268753
30.924553,37.872620
31.198753,37.845684
25.519405,31.303848
25.675432,31.218370
18.596910,25.458422
7.792053,14.002350
4.773424,8.685170
4.586305,6.347756
2.713619,5.675868
2.618736,5.485206
2.616634,5.621843
5.261833,8.523538
3.421240,6.324292
2.523012,5.245377
13.029723,15.825972
2.503484,5.186109
3.210817,6.132512
2.489185,5.132989
2.541495,5.170065
4.472140,7.579131
2.449983,5.040383
2.988818,5.547352
2.571500,5.368169
2.671215,5.296922
2.331994,4.875981
3.473951,8.063653
2.311147,4.794041
2.296552,5.065494
2.236933,4.768084
2.226336,4.754267
2.228462,4.755146
2.213930,4.742900
5.234623,6.726262
5.807191,6.873600
2.178056,4.455152
3.552779,5.385562
2.983581,4.554819
2.065144,3.402738
2.055411,3.390552
2.095866,2.779007
2.146948,2.538280
