# best iteration: (array([41]),)
170728.937500,25588.441406
34.311779,41.240730
33.894985,40.678432
33.433659,40.114517
32.953514,39.684696
32.814560,39.485916
32.697109,39.181061
32.395329,38.975918
32.125175,38.711178
36.282070,51.397137
31.395370,37.772984
29.763302,36.000515
21.276110,28.641439
11.960476,16.541876
5.888817,10.069585
4.436176,7.746376
4.344603,7.607807
4.088511,6.905589
8.015075,15.136952
3.679910,6.388191
3.418476,6.261704
3.050650,5.798888
2.514245,5.088208
2.295216,4.601420
2.234986,4.358448
2.200392,4.078928
5.356627,9.307139
2.092679,3.197281
2.041264,2.675568
2.623634,3.010854
1.939017,1.956192
1.920579,1.866096
1.958503,2.068295
1.946928,1.826651
1.884153,1.780226
1.878105,1.769250
4.385856,5.393458
1.863211,1.746054
1.837342,1.737919
1.826996,1.741691
30.401905,26.510542
1.802048,1.703508
79.226173,78.987328
1.795007,1.716721
1.771460,1.734294
97.251663,38.195961
1.758025,1.742105
1.755211,1.738582
2.501296,2.347933
88.523506,29.198137
