# best iteration: (array([49]),)
400488.406250,110887.632812
32.417267,39.606369
32.248096,39.497875
31.967785,39.247002
31.459402,38.875713
31.133041,38.777615
31.608849,43.621513
45.100487,40.289501
32.697868,38.450310
29.768339,37.120438
26.717569,33.195683
20.230320,26.141329
12.984015,20.861420
5.145876,11.189141
4.206695,8.581627
3.869579,7.650817
3.430093,6.753903
2.774647,5.615156
4.313420,9.321202
2.531721,5.351654
2.463640,5.258872
3.146767,5.530907
2.395315,5.135757
2.395852,5.171140
2.347754,5.069538
2.437597,5.204935
5.050900,9.547797
2.246309,4.881377
2.224939,4.862923
2.389329,4.840618
2.124574,4.713532
2.112563,4.710117
3.792530,5.342717
2.095734,4.683282
2.089468,4.663297
2.084546,4.652308
2.083154,4.658452
2.075817,4.627730
2.073946,4.620140
2.111241,4.693260
2.067563,4.580565
2.081783,4.600944
4.526303,8.411180
2.105787,4.499992
2.054591,4.459061
2.239575,4.413684
2.048904,4.338856
8.229844,6.328082
2.033131,4.100722
2.018033,3.816196
