# best iteration: (array([49]),)
898936.812500,482601.656250
36.047043,41.070004
34.328785,38.816986
33.718147,38.289364
33.482872,38.120918
33.292297,37.994682
33.112232,37.887032
32.781273,37.602364
32.066284,36.724197
27.861803,32.584225
23.080915,30.117765
22.993946,31.908995
13.602858,31.632975
11.486809,29.850271
10.036035,28.360304
9.126908,26.391954
6.742416,19.030745
4.268145,7.857280
3.483753,5.917621
3.450246,5.517954
2.843098,5.125530
2.535068,4.630808
2.490782,4.620924
2.463987,4.617460
5.359573,5.996183
2.421816,4.604004
2.408768,4.603665
2.471899,4.786664
2.354179,4.576665
2.336571,4.563980
2.320494,4.553816
2.306499,4.543342
2.293139,4.531322
5.551754,9.543146
2.270916,4.491951
2.256039,4.485761
2.233311,4.433092
4.419418,8.188445
2.198205,4.323508
2.222194,4.352697
2.183589,4.278162
2.179155,4.251799
2.171992,4.237839
2.164041,4.214418
2.233156,4.281241
2.822880,5.399727
2.143229,4.105906
2.129475,4.014591
2.111784,3.816142
2.067894,3.143547
