# best iteration: (array([33]),)
427775.656250,207301.937500
45.835835,53.774254
45.635880,53.541908
45.272526,53.110130
41.285259,48.292557
31.741661,36.232876
31.097610,35.565651
30.515186,34.797119
43.447697,54.070827
29.741293,33.834713
29.491398,33.621098
29.050364,33.136600
30.975555,34.613094
26.287554,29.792227
22.392296,25.612961
17.839500,20.691025
15.884103,18.473749
214.264160,238.075256
10.743683,13.557415
9.019441,11.489586
7.778871,9.821543
34.034653,17.908117
6.203411,7.790121
7.691643,9.934118
4.955979,6.637091
4.281395,6.282489
3.662663,6.013554
3.301577,5.945930
2.810264,5.574703
19.497976,8.959173
2.431537,5.299776
2.345272,5.248295
2.277439,5.176314
2.249663,5.110088
2.237695,5.118470
2.195232,5.111254
2.785671,5.777508
2.166848,5.263276
2.160458,5.296208
35.542057,49.715111
2.142051,5.306113
2.197400,5.340648
2.124962,5.285025
2.121552,5.282765
9.736002,24.204151
2.107148,5.388997
2.247155,5.730166
