# best iteration: (array([48]),)
713726.812500,295959.812500
33.895729,39.620358
33.547180,39.399670
33.342426,39.225761
32.959587,38.884922
32.395103,38.522549
32.016438,38.449646
31.597115,38.036640
31.072229,37.531719
30.583076,36.902477
30.048342,62.403900
27.830757,33.580841
23.677158,28.972883
22.140799,27.442602
19.276657,24.720894
9.480732,15.759451
4.321175,7.662883
2.590199,5.757030
3.259520,6.436564
3.070963,5.747034
2.487069,5.170838
2.511311,5.043973
4.806232,6.525259
3.961452,7.480090
2.335150,5.014381
3.397515,6.269335
2.369537,4.990865
2.822098,5.489532
2.291643,4.979472
2.252114,4.903849
2.407139,5.238122
2.517106,5.313479
2.199376,4.900090
2.149708,4.879187
6.373617,10.117540
2.244673,4.974071
5.040249,7.686938
2.044856,4.744192
4.250960,7.283372
4.349992,5.418147
2.156715,4.837995
2.039166,4.700244
2.032731,4.710485
2.051412,4.713008
2.026199,4.666327
2.842835,5.624837
2.045478,5.175573
2.001875,4.644058
1.999166,4.639739
2.562567,5.383301
