# best iteration: (array([48]),)
66539.828125,1664.295288
33.137970,39.959156
32.568245,39.298252
34.094090,51.373459
32.023479,38.775681
31.655050,38.310776
30.959715,37.368778
29.616055,35.204853
28.083858,33.493275
24.459349,29.555779
23.588850,28.792732
22.860447,28.156233
21.110416,26.754889
19.433647,25.342842
15.944031,22.159771
10.291564,17.501740
6.999669,13.598561
4.441303,8.672688
85.915070,56.647400
3.196358,6.332141
3.005387,6.027397
2.370274,4.970918
2.390671,4.863629
4.176902,5.636052
17.040379,15.557153
2.250845,4.758323
2.238464,4.758169
2.226887,4.747680
2.210344,4.723898
2.193158,4.707006
2.193307,4.698362
2.162117,4.638588
2.160192,4.629912
2.129978,4.559594
2.112827,4.516520
2.231926,4.513285
2.075288,4.475115
2.042480,4.357861
2.010068,4.312575
5.126452,5.324766
1.937029,3.952013
1.919501,3.684043
1.893251,3.366834
1.871544,2.936375
1.885410,3.025026
2.243674,3.913779
2.238693,4.921362
2.352165,3.966134
1.863271,2.923499
2.140324,4.941789
