# best iteration: (array([48]),)
48599.847656,436.183228
32.880836,39.115005
32.308922,38.598255
31.862236,38.232327
31.579504,37.987003
31.351255,37.766308
31.189238,37.614803
175.005722,78.001541
29.810947,36.073269
24.800934,31.038568
96.075226,87.893616
21.369858,29.104830
20.431215,28.437700
17.101948,26.418871
11.817358,24.278923
6.094565,13.371873
3.229278,6.789689
2.979936,6.222331
2.579774,5.188844
2.513304,4.981457
2.470871,4.873361
2.433352,4.811114
6.377818,4.947464
2.389136,4.775842
2.377740,4.778872
2.370800,4.824587
2.351461,4.786375
2.289433,4.735818
5.832813,5.275861
2.226051,4.635823
3.414667,6.255595
2.139608,4.539117
2.113089,4.496188
2.096865,4.452615
2.412971,5.075029
2.275835,4.584346
2.131438,4.447278
3.460269,5.320270
2.077787,4.728429
2.029803,4.291124
2.005499,4.271370
2.017082,4.301910
2.059774,4.362788
2.001067,4.256686
3.073552,5.739561
7.054061,8.053441
1.981835,4.174697
2.085859,4.132857
1.971897,4.101503
2.178485,4.401392
