# best iteration: (array([47]),)
338209.312500,115983.976562
33.621620,40.673889
33.347008,40.577911
33.147526,40.502533
33.006081,40.388393
32.655006,39.832302
32.376167,39.356953
32.051567,38.895721
30.644474,36.999119
23.563896,28.894215
19.565071,26.626217
11.001886,21.833035
4.541629,9.445317
4.240856,8.086992
4.156077,7.796845
4.069109,7.614929
4.001696,7.446379
4.418580,8.064929
3.724333,6.834325
3.188994,5.978957
2.819234,5.502749
2.534411,5.175308
2.453023,5.077841
2.407176,5.030503
2.364584,4.990124
4.371011,8.095981
2.213708,4.825192
2.188771,4.786993
4.236681,7.466372
2.683238,4.905938
2.158841,4.666743
2.150571,4.615958
2.325662,4.695146
2.140646,4.490253
4.018601,7.644660
4.806395,5.752486
2.688796,4.579473
2.051703,3.538672
3.332692,4.162308
1.955857,2.117172
1.927006,1.824894
1.974045,1.833720
1.914590,1.729982
1.904693,1.695098
1.900280,1.683997
1.895186,1.676665
1.891545,1.670887
1.887321,1.663792
2.851913,2.865940
7.199923,7.225572
