# best iteration: (array([48]),)
498275.156250,182513.625000
32.970825,38.918129
32.667343,38.556412
32.572659,38.463604
32.450451,38.334724
32.212875,38.117851
31.922659,37.919804
31.630756,37.575054
30.258863,35.715729
26.715803,31.639427
24.106983,30.695351
21.764853,28.901169
22.135330,36.744148
12.336109,29.988264
9.374375,26.963940
4.441661,8.364403
3.529547,6.741165
28.779259,29.415312
3.272632,6.673341
2.956783,5.513715
2.886880,5.540860
2.672391,5.131376
2.621635,5.038852
2.590357,4.987175
2.547750,4.914084
2.512340,4.855418
2.709080,5.179392
2.479365,4.817274
4.829034,7.627728
2.457755,4.784175
4.259845,7.847744
2.392519,4.737355
2.363095,4.712936
7.684752,11.048270
2.499133,4.865612
2.327227,4.708466
2.382878,4.735863
2.310851,4.708394
3.021411,5.047964
2.295973,4.698139
2.285999,4.680951
2.445087,4.849513
2.435148,4.718041
2.254415,4.646663
8.688154,9.729741
2.255849,4.635340
2.427796,4.986722
9.106731,10.212534
2.233264,4.556178
5.015489,8.853595
