# best iteration: (array([35]),)
732452.625000,336318.906250
35.040249,38.742912
33.544872,37.390865
33.343971,37.206425
33.017471,36.893059
32.624695,36.599579
32.235710,36.235126
32.006447,35.952991
31.509499,35.353226
29.024210,32.627502
23.750994,28.726845
21.884409,29.276823
17.439260,29.524256
12.104323,28.196196
6.436552,14.912181
6.351991,9.134552
3.832214,7.428255
3.581922,7.031851
3.294643,6.535840
2.491304,5.136744
2.433964,4.994741
2.395672,4.877898
2.379164,4.826002
2.522983,4.804812
3.196249,5.936247
2.333974,4.648386
2.324225,4.609175
2.309174,4.567645
2.279901,4.532027
2.258563,4.474022
2.246101,4.416172
2.236938,4.355815
2.226368,4.292284
2.217039,4.204961
4.086197,7.194330
2.188483,3.887304
2.287259,4.735923
2.372260,4.780328
2.286489,4.720374
3.630243,6.308208
2.375004,4.940437
2.631784,5.125299
2.266708,4.694081
2.260516,4.685760
2.261028,4.694455
2.271173,4.670248
2.253886,4.666754
2.250274,4.675835
2.434310,4.741437
2.481899,4.748447
