# best iteration: (array([49]),)
737683.562500,315642.218750
34.938854,41.314579
32.943424,39.100449
32.491894,38.811726
32.163208,38.595348
31.932236,38.503242
31.788755,38.317692
31.380108,37.985703
30.956175,37.524796
32.922390,41.378262
27.200790,33.287876
23.716150,30.284101
24.113091,33.402561
17.927769,29.032967
11.967523,28.283461
6.693996,16.969540
4.903851,9.243702
3.944234,7.165644
2.916735,5.713971
2.533060,5.221495
3.737380,8.309503
2.395693,5.065529
2.366203,5.021555
2.342752,4.984866
2.322094,4.949242
2.300547,4.904383
2.269615,4.868952
2.244527,4.828499
2.232347,4.795838
2.230368,4.762769
2.188549,4.718321
2.182521,4.682889
2.150795,4.660491
2.112839,4.529342
2.083400,4.437917
2.065051,4.349505
2.043888,4.209534
2.019538,3.967913
1.987894,3.558078
1.949639,2.933830
1.908945,2.321169
2.417296,2.950838
1.879892,1.942448
1.870433,1.908112
1.858597,1.875520
1.852189,1.854856
1.848271,1.837796
1.843406,1.826455
1.983783,1.838209
1.834761,1.808761
