# best iteration: (array([48]),)
11952.626953,11753.271484
33.522446,38.692616
32.660271,38.297733
32.187992,37.851658
31.298344,36.699947
28.481689,33.418083
22.705732,27.261520
19.105228,25.075912
13.981406,22.296829
7.527378,14.771285
14.530676,10.477779
4.432756,7.179595
4.263039,6.583003
9.212262,15.061498
2.989505,4.868827
2.728249,4.649243
2.628861,4.543295
2.820515,4.482591
2.388794,4.344229
2.407015,4.415526
2.341981,4.901576
4.587960,4.533810
2.247824,4.208044
2.234640,4.208600
2.286004,4.263124
2.221691,4.247080
2.245919,4.306861
2.211631,4.246651
2.203209,4.231514
2.195486,4.217070
2.188077,4.204076
2.182245,4.192606
2.174249,4.174942
2.165836,4.138545
2.184424,4.186418
23.321989,23.755379
2.284379,3.999838
2.111444,3.518940
2.040062,2.580751
1.948430,1.650506
12.968657,14.440718
1.920259,1.411243
1.980274,2.177500
5.954727,2.603141
1.888980,1.282116
2.623738,3.537192
2.012430,1.774474
1.985549,1.579178
1.876344,1.265766
8.179199,6.006627
