# best iteration: (array([49]),)
1137.878174,70538.039062
33.678185,38.465183
33.124016,38.324680
32.983009,38.191200
32.777607,38.023277
32.533054,37.728886
32.256222,37.425663
31.900923,36.943707
31.324562,36.084599
30.449558,35.022346
27.178476,31.585129
23.811403,28.670809
22.126339,27.186129
14.762834,22.428476
4.661051,9.145883
5.557930,7.590781
3.902734,6.676741
3.832241,6.556143
3.955167,6.625109
3.787372,6.459836
3.767606,6.408354
3.761003,6.420674
9.986877,14.835001
3.735749,6.364297
3.729473,6.373281
3.720712,6.351661
3.713926,6.336095
3.793687,6.529624
3.701433,6.293565
3.695813,6.269698
3.690220,6.242612
3.684371,6.216206
3.678148,6.185762
3.672872,6.159124
3.693840,6.124265
3.886441,6.340668
3.767613,6.320762
3.635667,5.913446
3.403185,5.692093
3.007596,4.942850
2.695175,4.210029
2.219258,3.322928
2.091010,2.864841
1.955586,2.359592
1.907794,2.066433
1.880884,1.876269
2.651509,2.167230
1.869049,1.686157
1.843512,1.626663
1.838436,1.588956
