# best iteration: (array([42]),)
30240.062500,2727.846436
33.508850,38.919029
33.065857,38.564026
32.905956,38.451191
32.721794,38.230198
32.620377,38.071560
32.116871,37.421452
28.500072,33.004986
24.668772,28.969564
30.036247,56.937355
6.438032,9.987617
4.488718,6.887511
4.249849,6.675360
4.007468,6.513116
3.896490,6.384456
3.427870,5.658825
2.848963,5.129113
2.733738,5.060304
2.748056,5.064951
2.933023,4.997136
2.933783,5.102915
3.700756,5.944451
2.625592,4.953454
2.552379,4.822823
2.523892,4.787256
2.484772,4.761240
2.627889,4.949302
2.452656,4.749916
2.434512,4.727065
2.402843,4.670964
2.580291,4.974579
2.684525,5.280923
2.424323,4.738750
3.057872,4.980007
2.456960,4.551835
2.304839,4.398109
3.008656,4.288135
2.393551,3.631176
2.375057,2.323837
2.221515,2.102128
2.938279,3.134781
3.457748,2.631919
2.251463,1.784765
5.209881,4.192007
2.856999,3.125847
2.764880,2.506582
2.382400,2.016739
3.234473,2.805748
4.348685,3.827647
2.161787,1.788345
