# best iteration: (array([49]),)
81340.218750,126.063629
33.820660,38.913696
33.205772,38.551147
32.778038,38.222797
32.649040,38.043949
32.521023,38.088066
32.394432,37.838661
43.759346,37.720207
32.127598,37.566944
33.340305,37.826660
47.085159,40.924866
28.431927,33.363178
21.621246,50.232670
16.972595,22.301743
13.535373,18.846285
10.275623,13.428642
4.612868,9.419764
2.753442,6.334125
2.551146,5.709544
2.630039,5.822561
2.502430,5.609922
2.438630,5.532783
5.481866,12.428919
2.392773,5.436959
2.367078,5.387788
2.900131,5.602160
2.326322,5.238080
2.309134,5.175005
2.317279,5.129181
18.550898,15.476738
2.231740,5.011357
2.213495,4.958919
2.205829,4.915191
2.177846,4.889834
2.152042,4.886323
2.130615,4.869454
8.305841,14.740013
4.011883,8.356793
2.171279,4.944036
2.056310,4.765166
2.008793,4.691612
1.988486,4.641840
1.974640,4.604525
1.962087,4.589068
2.090528,4.596162
1.942213,4.571413
16.560057,19.707041
1.931979,4.509504
1.982390,4.523435
1.926864,4.382141
