# best iteration: (array([49]),)
293438.531250,62903.007812
33.016483,39.145805
32.578796,38.856968
32.245266,38.575817
32.032883,38.457211
31.824982,38.216881
59.893600,110.427361
31.232136,37.565079
30.581133,36.767345
28.073519,33.891903
22.850405,28.863865
21.876373,28.817551
15.448235,23.690050
7.813552,14.283585
4.954644,9.751289
4.355540,8.008984
4.197303,7.382954
4.126606,7.119086
4.051773,6.906636
3.863219,6.643496
3.494361,6.305326
3.231025,5.996339
3.077199,5.784409
2.896049,5.561850
2.611296,5.211689
2.276569,4.654053
2.194264,4.609369
2.180165,4.604152
2.270675,4.593849
2.263230,5.101350
48.065750,54.810051
2.516562,9.069587
2.040857,4.310623
2.018957,4.193577
2.033634,4.001000
1.965372,3.713932
1.941527,3.299136
84.178398,111.635391
1.873366,2.450484
1.854500,2.189847
1.838554,2.044960
1.834447,1.943907
11.945205,2.629968
1.815321,1.858446
1.813307,1.821669
3.983284,2.154304
1.805994,1.789770
2.335820,1.897006
1.799693,1.771093
1.798502,1.752945
