# best iteration: (array([49]),)
186413.187500,34562.558594
33.326550,39.059395
33.116047,38.886002
32.715508,38.608212
32.389988,38.575382
32.277058,38.500137
32.153275,38.348812
32.022404,38.167591
31.874056,37.868584
31.306692,37.321239
28.606262,33.925728
23.404322,29.909500
18.830582,29.216326
7.471360,16.459097
4.558279,7.960413
3.763893,7.834806
3.479266,5.887051
4.292176,7.525846
2.856258,5.158503
2.615180,4.874464
8.941313,12.690089
2.505822,4.691252
2.492842,4.646897
2.517821,4.970779
2.458145,4.573306
4.502744,7.817914
2.430474,4.529631
2.504678,4.638738
2.410762,4.605387
2.325721,4.335623
3.298367,4.947208
2.363301,4.484421
2.344764,4.437284
2.532262,4.390950
2.778095,4.307056
2.414669,4.298836
2.797009,5.164438
4.333129,7.944789
2.154099,4.135822
2.250524,4.193067
2.168549,4.106193
2.130620,4.044261
2.123012,4.010440
2.179372,4.021032
2.193589,3.972079
2.109336,3.899278
2.155029,3.889881
2.134385,3.979250
2.098876,3.817594
2.096208,3.779184
