# best iteration: (array([49]),)
72545.523438,225.971603
33.071735,39.726219
32.528172,39.274212
31.909828,39.007996
31.652220,38.802002
31.370836,38.470787
30.975258,37.983479
30.594778,37.472370
29.797037,36.471565
71.543716,63.128620
25.166630,32.227127
23.497774,31.107664
23.289333,31.976614
18.490671,29.240881
5.331910,11.703290
4.308566,7.670383
4.071803,7.135476
2.883175,5.808614
2.690314,5.496581
2.630096,5.423858
2.572950,5.372868
3.348768,5.405871
3.850059,6.722584
2.456326,5.251183
2.398203,5.172727
4.777435,6.879160
2.561476,5.619056
2.343022,5.746938
2.276244,4.981287
2.271150,4.967060
2.367982,4.964732
2.513542,5.373634
5.472712,9.678490
2.252852,4.903804
2.250896,4.900342
2.247096,4.880203
2.242745,4.874351
2.243126,4.872929
2.238229,4.865635
2.236655,4.853596
2.266109,4.923907
2.245114,4.916886
2.235826,4.835016
2.203639,4.744442
5.185024,5.836088
2.159338,4.598791
2.146308,4.531542
2.163235,4.503303
12.190506,16.717861
2.112742,4.352288
