# best iteration: (array([42]),)
472089.312500,214159.562500
34.399864,40.292782
33.693497,39.784809
33.467079,39.540230
33.147194,39.239182
32.931126,39.144585
32.828430,39.079487
32.663750,38.896996
32.285019,38.599960
30.235628,35.761974
26.612425,33.349682
23.564716,30.051720
21.543270,29.883118
16.490541,30.291849
10.292586,16.902033
4.990764,9.182376
4.141704,7.431045
3.027310,5.704303
2.909348,5.344962
3.127733,5.289069
8.005111,5.138387
2.647215,4.863791
2.602053,4.829077
2.595433,4.769192
2.538185,4.733337
2.561760,4.651421
2.472208,4.680511
2.411543,4.601113
3.867361,4.902165
2.424267,4.479437
2.645104,4.482533
8.963996,9.819428
4.194304,4.917084
3.192278,5.265491
7.302861,7.522134
2.691808,4.069089
2.728041,4.443953
2.338464,3.879009
2.176425,3.946198
2.163458,3.539454
2.438298,5.435300
2.323715,4.745815
2.407804,3.455158
2.147875,3.504557
2.320452,4.704078
2.664290,5.758912
2.350312,4.760921
2.296647,4.702336
2.316454,4.734133
2.290178,4.700776
