# best iteration: (array([49]),)
8884.081055,19571.468750
33.728806,37.620731
32.936104,37.086655
32.766243,37.033321
32.529358,36.771282
31.757338,35.819080
30.418167,33.948803
26.298985,29.233120
24.088549,27.329174
22.323353,26.201307
19.631275,24.256441
16.206356,20.972075
12.548470,16.797913
9.391220,12.436783
6.344952,9.023417
4.054510,7.131116
3.570834,6.522104
21.038033,6.363805
5.202268,5.846020
3.073289,5.563872
18.019184,29.866562
14.148195,12.662128
2.893141,5.369730
2.820153,5.285947
2.749539,5.208360
2.662780,5.105671
2.521203,4.980613
2.373255,4.835368
2.319550,4.791085
2.280000,4.742932
2.255375,4.721273
2.252991,4.714973
2.226745,4.695245
2.222262,4.703433
4.852092,14.469520
2.194960,4.681240
2.177989,4.667435
2.181804,4.662922
2.150159,4.665135
2.143619,4.662725
2.137641,4.660377
2.140470,4.676296
2.129087,4.665139
2.136546,4.669103
2.125850,4.661780
4.977994,4.736894
2.111845,4.649042
2.110364,4.643654
2.106865,4.638879
2.102141,4.635391
