# best iteration: (array([49]),)
498213.375000,222537.421875
35.409554,40.446510
33.465614,38.463627
33.208553,38.259094
32.970726,38.105324
32.736801,38.050690
32.489811,37.942501
32.011528,37.435528
29.536926,34.527992
24.524401,30.174236
20.770420,28.638912
17.726414,28.322603
12.017066,27.237263
8.759130,24.848574
6.920215,17.511652
4.380772,8.478894
4.072312,7.474419
3.915884,7.199500
3.750078,6.949147
3.511154,6.755617
3.142701,6.265913
2.855626,5.744909
7.013806,7.248648
2.495782,5.111805
2.737014,5.322669
8.694451,12.974812
2.353498,4.911776
2.335106,4.908458
2.342251,4.978960
2.290852,4.837629
2.276401,4.822113
2.270998,4.932785
2.249210,4.806880
2.513138,5.079153
2.211293,4.752698
2.196745,4.726922
2.185349,4.725705
2.175758,4.702120
2.173761,4.705756
2.155287,4.677121
2.147151,4.669937
2.141065,4.648745
2.411247,4.958384
2.132622,4.574724
2.120310,4.526399
2.112237,4.459978
1.931061,1.802752
1.905872,1.586031
3.775845,1.676154
1.896808,1.577136
