# best iteration: (array([48]),)
267631.125000,109938.664062
34.677471,39.263317
33.874157,38.536072
33.360111,38.016258
32.854824,37.600761
32.471893,37.211327
32.088696,36.713383
31.332653,35.629791
29.580061,33.595081
25.649778,29.447708
50.561207,31.918173
16.271584,23.486988
4.744586,8.685705
4.051999,6.772046
3.855016,6.380923
3.053820,5.308311
2.865784,5.091194
2.742884,4.932881
2.676919,4.792542
2.622002,4.689161
2.561856,4.632331
2.472626,4.569893
2.450368,4.548618
3.371773,4.586577
2.399774,4.452900
2.368896,4.407046
2.434351,4.398410
2.508178,4.503890
2.277158,4.307317
6.024435,4.539365
2.244729,4.255328
2.229134,4.230764
2.217697,4.199909
2.208598,4.165771
2.193305,4.134044
2.235186,4.178217
2.161261,3.956105
2.137451,3.722829
2.093225,3.136664
2.120511,2.364182
2.158918,1.976941
1.989155,1.750341
2.030266,1.769501
2.144358,1.994409
1.972602,1.695255
1.982661,1.721581
2.301284,2.245627
1.966834,1.673074
1.965459,1.659985
2.981877,2.586335
