# Chi2_train, Chi2_test
108.931496,203.622833
41.068565,81.214836
36.513958,71.363853
15.995351,31.854530
2.198682,3.227787
1.975507,2.489492
1.923251,2.254143
1.899372,2.146198
1.892633,2.111808
1.888407,2.099423
