# Training inputs, Training outputs, Predictions
-0.993972,1.053740,0.846638
-0.993972,1.062237,0.846638
-0.993972,1.057528,0.846638
-0.993972,1.051163,0.846638
-0.993972,1.316025,0.846638
-0.981870,1.050224,0.876409
-0.981870,1.040178,0.876409
-0.981870,0.915369,0.876409
-0.978204,0.735340,0.885718
-0.965073,0.754207,0.920228
-0.965073,1.221709,0.920228
-0.965073,0.910530,0.920228
-0.965073,0.584389,0.920228
-0.953233,0.928509,0.952974
-0.953233,1.106885,0.952974
-0.953233,1.330024,0.952974
-0.929401,1.030480,1.023896
-0.929401,0.897168,1.023896
-0.929401,0.941841,1.023896
-0.929401,0.875021,1.023896
-0.929401,0.465560,1.023896
-0.929401,1.144429,1.023896
-0.929401,1.045458,1.023896
-0.929401,0.616582,1.023896
-0.929401,1.153083,1.023896
-0.929401,0.442379,1.023896
-0.929401,0.607250,1.023896
-0.899292,1.146032,1.123996
-0.899292,1.192148,1.123996
-0.899292,1.337894,1.123996
-0.899292,1.102889,1.123996
-0.899292,1.022115,1.123996
-0.899292,1.500028,1.123996
-0.888542,1.642483,1.162834
-0.888542,1.018047,1.162834
-0.888542,1.221224,1.162834
-0.888542,0.772615,1.162834
-0.888542,1.113319,1.162834
-0.888542,0.608565,1.162834
-0.888542,1.079862,1.162834
-0.888542,1.519917,1.162834
-0.888542,1.042845,1.162834
-0.888542,1.068455,1.162834
-0.884964,0.735809,1.176147
-0.884964,1.024777,1.176147
-0.884964,0.335278,1.176147
-0.884964,0.702952,1.176147
-0.873130,1.588440,1.221599
-0.873130,1.057324,1.221599
-0.873130,1.415781,1.221599
-0.862410,1.201322,1.264712
-0.862410,1.037325,1.264712
-0.848646,1.666194,1.322918
-0.848646,1.972908,1.322918
-0.848646,1.501690,1.322918
-0.848646,0.888904,1.322918
-0.848646,1.187459,1.322918
-0.848646,0.893589,1.322918
-0.848646,1.109476,1.322918
-0.848646,0.904253,1.322918
-0.848646,1.408690,1.322918
-0.848646,1.274934,1.322918
-0.848646,1.089033,1.322918
-0.848646,1.682049,1.322918
-0.848646,0.770217,1.322918
-0.804611,1.989948,1.532658
-0.804611,1.748456,1.532658
-0.804611,1.973590,1.532658
-0.804611,1.763525,1.532658
-0.804611,1.916700,1.532658
-0.804611,1.702768,1.532658
-0.804611,1.824387,1.532658
-0.804611,1.972177,1.532658
-0.804611,1.685312,1.532658
-0.795215,1.294904,1.582457
-0.795215,1.358368,1.582457
-0.795215,1.368548,1.582457
-0.795215,1.868410,1.582457
-0.795215,1.419768,1.582457
-0.795215,2.155978,1.582457
-0.795215,1.728451,1.582457
-0.795215,1.838887,1.582457
-0.795215,1.812727,1.582457
-0.791725,0.234567,1.601439
-0.791725,0.750378,1.601439
-0.791725,1.793061,1.601439
-0.781187,1.292954,1.660393
-0.781187,1.958520,1.660393
-0.781187,1.297853,1.660393
-0.781187,1.321979,1.660393
-0.771586,2.117464,1.716297
-0.771586,1.336398,1.716297
-0.767891,2.238044,1.738388
-0.767891,1.689853,1.738388
-0.767891,1.653033,1.738388
-0.767891,1.190632,1.738388
-0.767891,1.177672,1.738388
-0.767891,2.501418,1.738388
-0.767891,1.840562,1.738388
-0.767891,0.601453,1.738388
-0.767891,2.085683,1.738388
-0.709930,2.352553,2.129991
-0.709930,2.168623,2.129991
-0.709930,1.603021,2.129991
-0.709930,2.794832,2.129991
-0.709930,1.333480,2.129991
-0.709930,2.858662,2.129991
-0.709930,2.907125,2.129991
-0.701888,1.133632,2.191499
-0.701888,2.367867,2.191499
-0.701888,2.233132,2.191499
-0.701888,2.322463,2.191499
-0.701888,2.989506,2.191499
-0.701888,2.027128,2.191499
