# Chi2_train, Chi2_test
64.765511,130.712219
39.786865,77.907547
32.553638,64.315285
7.181917,14.348346
1.787045,2.631413
1.760216,2.540500
1.752828,2.492849
1.750050,2.469774
1.748724,2.457191
1.748042,2.454659
