# Chi2_train, Chi2_test
36.285675,35.219227
7.275053,8.286614
2.600727,3.564269
1.439388,2.609917
1.435962,2.600925
1.435796,2.600492
1.435100,2.601204
1.434153,2.599038
1.372019,2.521277
1.363986,2.510040
1.359708,2.502570
1.356472,2.496547
1.342719,2.480145
1.336982,2.468158
1.327849,2.459460
1.315004,2.429807
1.267768,2.384862
1.248930,2.364302
1.222880,2.321976
1.203083,2.274943
