# Chi2_train, Chi2_test
32.377525,33.441563
6.061852,7.318916
2.441433,3.505109
2.071376,3.060557
1.956062,2.913749
1.857516,2.812291
1.745482,2.707846
1.615473,2.574240
1.344558,2.332799
1.218716,2.257485
1.214153,2.258911
1.213727,2.259915
1.213362,2.258694
1.213320,2.259397
1.212731,2.256608
1.212372,2.254877
1.211945,2.255248
1.211519,2.254475
1.211008,2.253370
1.210451,2.251621
