# Chi2_train, Chi2_test
34.447197,34.217506
15.343928,16.592306
3.241771,4.531691
1.666309,2.902163
1.418186,2.608646
1.373772,2.539635
1.362531,2.525841
1.354793,2.513724
1.349772,2.505063
1.342923,2.501405
1.331104,2.492275
1.324205,2.485685
1.318852,2.480076
1.315527,2.477445
1.312177,2.473411
1.308125,2.468792
1.304785,2.463982
1.299550,2.459765
1.291949,2.451195
1.282206,2.438449
