# Chi2_train, Chi2_test
34.100262,34.003174
14.863099,16.008062
2.974045,4.038242
1.977337,2.968824
1.820532,2.795154
1.720467,2.675447
1.649888,2.589020
1.609885,2.544291
1.570658,2.504920
1.547386,2.478546
1.614852,2.618662
1.432363,2.495245
1.192576,2.298624
1.189530,2.311338
1.170896,2.296936
1.163376,2.276928
1.160159,2.271217
1.166003,2.288810
1.144626,2.261573
1.137531,2.233947
