# Training inputs, Training outputs, Predictions
-0.993972,0.992349,0.895983
-0.993972,0.737305,0.895983
-0.993972,0.765101,0.895983
-0.993972,1.255130,0.895983
-0.993972,0.780883,0.895983
-0.993972,0.995324,0.895983
-0.993972,1.052997,0.895983
-0.981870,0.887788,0.929919
-0.981870,1.041434,0.929919
-0.981870,1.092856,0.929919
-0.981870,0.691384,0.929919
-0.981870,0.944152,0.929919
-0.981870,0.836327,0.929919
-0.981870,1.084953,0.929919
-0.981870,0.882031,0.929919
-0.981870,1.160538,0.929919
-0.981870,1.070773,0.929919
-0.978204,0.873886,0.940388
-0.978204,1.033232,0.940388
-0.978204,0.801145,0.940388
-0.978204,0.662261,0.940388
-0.978204,0.990399,0.940388
-0.978204,0.393148,0.940388
-0.978204,1.063636,0.940388
-0.978204,0.857584,0.940388
-0.978204,1.060599,0.940388
-0.978204,0.788670,0.940388
-0.965073,0.918557,0.978620
-0.965073,0.887305,0.978620
-0.965073,0.667870,0.978620
-0.965073,0.839058,0.978620
-0.965073,1.007332,0.978620
-0.965073,1.002698,0.978620
-0.965073,0.831335,0.978620
-0.965073,1.002915,0.978620
-0.965073,0.677193,0.978620
-0.965073,0.739797,0.978620
-0.965073,0.555521,0.978620
-0.965073,0.819199,0.978620
-0.953233,1.113900,1.014118
-0.953233,1.021022,1.014118
-0.953233,1.103765,1.014118
-0.953233,0.943155,1.014118
-0.953233,1.112076,1.014118
-0.953233,0.967431,1.014118
-0.953233,1.400258,1.014118
-0.953233,1.187759,1.014118
-0.953233,0.881689,1.014118
-0.953233,1.344436,1.014118
-0.953233,1.133678,1.014118
-0.929401,1.110623,1.088658
-0.929401,1.266395,1.088658
-0.929401,1.058339,1.088658
-0.929401,0.887046,1.088658
-0.929401,1.193066,1.088658
-0.929401,1.399380,1.088658
-0.929401,1.088405,1.088658
-0.929401,1.353575,1.088658
-0.929401,0.889736,1.088658
-0.929401,0.888693,1.088658
-0.929401,1.067761,1.088658
-0.929401,1.374626,1.088658
-0.929401,0.933101,1.088658
-0.929401,1.103393,1.088658
-0.929401,1.033128,1.088658
-0.929401,1.439079,1.088658
-0.929401,1.218308,1.088658
-0.929401,1.166044,1.088658
-0.929401,1.260171,1.088658
-0.899292,1.188753,1.189139
-0.899292,1.087542,1.189139
-0.899292,1.159594,1.189139
-0.899292,0.579509,1.189139
-0.899292,1.527917,1.189139
-0.899292,1.025011,1.189139
-0.899292,1.030357,1.189139
-0.888542,0.925961,1.226827
-0.888542,1.537633,1.226827
-0.888542,1.365027,1.226827
-0.888542,0.994338,1.226827
-0.888542,1.217307,1.226827
-0.888542,1.019402,1.226827
-0.888542,0.906020,1.226827
-0.888542,0.966953,1.226827
-0.884964,1.623798,1.239593
-0.884964,1.378418,1.239593
-0.884964,1.587633,1.239593
-0.884964,1.374512,1.239593
-0.884964,0.658759,1.239593
-0.884964,1.270004,1.239593
-0.884964,1.666231,1.239593
-0.884964,1.101048,1.239593
-0.873130,1.368462,1.282629
-0.873130,1.265743,1.282629
-0.873130,1.463904,1.282629
-0.873130,1.003461,1.282629
-0.873130,1.159770,1.282629
-0.873130,1.344529,1.282629
-0.873130,1.240210,1.282629
-0.873130,0.923529,1.282629
-0.873130,1.786906,1.282629
-0.873130,1.004101,1.282629
-0.862410,1.216107,1.322709
-0.862410,1.471944,1.322709
-0.862410,1.310716,1.322709
-0.862410,1.376964,1.322709
-0.862410,1.340652,1.322709
-0.862410,1.572337,1.322709
-0.862410,1.011296,1.322709
-0.862410,1.229842,1.322709
-0.862410,1.634384,1.322709
-0.862410,0.806728,1.322709
-0.862410,1.405553,1.322709
-0.862410,1.209579,1.322709
-0.862410,1.520589,1.322709
-0.848646,1.616024,1.375752
-0.848646,1.649430,1.375752
-0.848646,1.111633,1.375752
-0.848646,1.285579,1.375752
-0.848646,1.165693,1.375752
-0.848646,1.773518,1.375752
-0.848646,1.270400,1.375752
-0.848646,1.619716,1.375752
-0.848646,1.420469,1.375752
-0.848646,1.902769,1.375752
-0.848646,1.183504,1.375752
-0.848646,1.295943,1.375752
-0.848646,1.546913,1.375752
-0.848646,1.266495,1.375752
-0.848646,1.414914,1.375752
-0.848646,1.548239,1.375752
-0.848646,1.555056,1.375752
-0.848646,1.569866,1.375752
-0.804611,1.354798,1.558197
-0.804611,1.098656,1.558197
-0.804611,1.601846,1.558197
-0.804611,0.821532,1.558197
-0.804611,2.266692,1.558197
-0.804611,1.480594,1.558197
-0.804611,1.669189,1.558197
-0.804611,1.402187,1.558197
-0.795215,1.664168,1.599787
-0.795215,1.472603,1.599787
-0.795215,1.371989,1.599787
-0.795215,1.696116,1.599787
-0.795215,1.592821,1.599787
-0.795215,1.419782,1.599787
-0.795215,1.427992,1.599787
-0.795215,1.586219,1.599787
-0.795215,1.592113,1.599787
-0.791725,2.196933,1.615490
-0.791725,1.445413,1.615490
-0.791725,1.776182,1.615490
-0.791725,1.114697,1.615490
-0.791725,1.610407,1.615490
-0.791725,2.073567,1.615490
-0.781187,2.429182,1.663737
-0.781187,1.466077,1.663737
-0.781187,2.006053,1.663737
-0.781187,1.581542,1.663737
-0.781187,1.800924,1.663737
-0.781187,2.262470,1.663737
-0.781187,0.926911,1.663737
-0.781187,0.864923,1.663737
-0.781187,1.677162,1.663737
-0.771586,1.752228,1.708808
-0.771586,1.381625,1.708808
-0.771586,1.657972,1.708808
-0.771586,2.037424,1.708808
-0.771586,1.646119,1.708808
-0.771586,1.428948,1.708808
-0.771586,2.270549,1.708808
-0.771586,1.744837,1.708808
-0.771586,1.490719,1.708808
-0.771586,1.696511,1.708808
-0.771586,0.569981,1.708808
-0.771586,1.787815,1.708808
-0.771586,1.617983,1.708808
-0.767891,1.918944,1.726445
-0.767891,1.578992,1.726445
-0.767891,2.002057,1.726445
-0.767891,1.663829,1.726445
-0.767891,1.944946,1.726445
-0.767891,1.480781,1.726445
-0.767891,1.259861,1.726445
-0.767891,2.040636,1.726445
-0.767891,2.871477,1.726445
-0.767891,1.762859,1.726445
-0.767891,2.114015,1.726445
-0.767891,1.826584,1.726445
-0.767891,2.771443,1.726445
-0.767891,1.914141,1.726445
-0.767891,1.921054,1.726445
-0.767891,1.333208,1.726445
-0.767891,1.922305,1.726445
-0.767891,2.517409,1.726445
-0.767891,2.190562,1.726445
-0.709930,1.870860,2.084660
-0.709930,3.053391,2.084660
-0.709930,1.082319,2.084660
-0.709930,1.877484,2.084660
-0.709930,1.654554,2.084660
-0.709930,2.048571,2.084660
-0.709930,1.534306,2.084660
-0.709930,1.934214,2.084660
-0.709930,1.418643,2.084660
-0.709930,1.992945,2.084660
-0.709930,2.293358,2.084660
-0.701888,1.722626,2.152756
-0.701888,3.354544,2.152756
-0.701888,2.607580,2.152756
-0.701888,2.143423,2.152756
-0.701888,1.897200,2.152756
-0.701888,1.867560,2.152756
-0.701888,1.653887,2.152756
-0.698486,2.171167,2.181962
-0.698486,1.899714,2.181962
-0.698486,2.259428,2.181962
-0.698486,1.947068,2.181962
-0.698486,2.243184,2.181962
-0.698486,2.061135,2.181962
-0.698486,1.646187,2.181962
-0.698486,2.224001,2.181962
-0.698486,1.833556,2.181962
-0.689243,2.664892,2.262510
-0.689243,2.740798,2.262510
-0.689243,2.609931,2.262510
-0.689243,3.084413,2.262510
-0.689243,3.256642,2.262510
-0.689243,3.984644,2.262510
-0.689243,1.318744,2.262510
-0.689243,3.057109,2.262510
-0.687136,2.713936,2.281119
-0.687136,1.534833,2.281119
-0.687136,2.829550,2.281119
-0.687136,3.736863,2.281119
-0.687136,3.379633,2.281119
-0.687136,3.068462,2.281119
-0.687136,2.226749,2.281119
-0.687136,2.379952,2.281119
-0.687136,3.052767,2.281119
-0.687136,2.489263,2.281119
-0.687136,3.490252,2.281119
-0.687136,3.715907,2.281119
-0.687136,2.653425,2.281119
-0.687136,0.966893,2.281119
-0.687136,3.185281,2.281119
-0.687136,2.971131,2.281119
-0.687136,2.372901,2.281119
-0.680763,3.299484,2.337977
-0.680763,2.074871,2.337977
-0.680763,2.439343,2.337977
-0.680763,2.854611,2.337977
-0.680763,1.698686,2.337977
-0.680763,3.050385,2.337977
-0.680763,3.075923,2.337977
-0.680763,2.873508,2.337977
-0.680763,2.514729,2.337977
-0.680763,2.181387,2.337977
-0.680763,3.455777,2.337977
-0.680763,1.932891,2.337977
-0.680763,3.722529,2.337977
-0.680763,2.527691,2.337977
-0.680763,3.065581,2.337977
-0.680763,2.588202,2.337977
-0.615250,2.404831,2.973120
-0.615250,2.706663,2.973120
-0.615250,2.910686,2.973120
-0.615250,2.586069,2.973120
-0.615250,3.628070,2.973120
-0.615250,2.026570,2.973120
-0.615250,3.021725,2.973120
-0.615250,3.269476,2.973120
-0.615250,2.801675,2.973120
-0.608561,1.137187,3.043266
-0.608561,2.709564,3.043266
-0.608561,2.077075,3.043266
-0.608561,2.104575,3.043266
-0.608561,3.084755,3.043266
-0.608561,2.425918,3.043266
-0.608561,3.252012,3.043266
-0.608561,2.610507,3.043266
-0.606381,1.817081,3.066338
-0.606381,3.004816,3.066338
-0.606381,3.409599,3.066338
-0.606381,1.987037,3.066338
-0.606381,3.420047,3.066338
-0.606381,2.267707,3.066338
-0.606381,3.636916,3.066338
-0.606381,3.383447,3.066338
-0.606381,2.226629,3.066338
-0.606381,2.563336,3.066338
-0.606381,2.781656,3.066338
-0.606381,3.396867,3.066338
-0.606381,3.064303,3.066338
-0.606381,2.574958,3.066338
-0.606381,3.207655,3.066338
-0.606381,3.470975,3.066338
-0.606381,2.266513,3.066338
-0.606381,2.955790,3.066338
-0.605247,4.227985,3.078390
-0.605247,2.941266,3.078390
-0.605247,2.930341,3.078390
-0.605247,2.142213,3.078390
-0.605247,2.634989,3.078390
-0.605247,4.482326,3.078390
-0.605247,3.165721,3.078390
-0.605247,2.586164,3.078390
-0.605247,2.800634,3.078390
-0.597300,2.440976,3.163603
-0.597300,3.832921,3.163603
-0.597300,3.088783,3.163603
-0.597300,5.341989,3.163603
-0.597300,3.874364,3.163603
-0.597300,2.592146,3.163603
-0.597300,3.438343,3.163603
-0.597300,2.566555,3.163603
-0.597300,3.361115,3.163603
-0.597300,2.006257,3.163603
-0.589940,3.838252,3.243766
-0.589940,3.793555,3.243766
-0.589940,3.571271,3.243766
-0.589940,3.035233,3.243766
-0.589940,3.732638,3.243766
-0.589940,4.363921,3.243766
-0.589940,3.746018,3.243766
-0.589940,3.510879,3.243766
-0.589940,3.281807,3.243766
-0.589940,3.626129,3.243766
-0.589940,4.129926,3.243766
-0.589940,4.305905,3.243766
-0.589940,3.839822,3.243766
-0.589940,3.582073,3.243766
-0.589940,4.183304,3.243766
-0.589940,3.874679,3.243766
-0.525626,4.628230,3.994055
-0.525626,3.715028,3.994055
-0.525626,3.432120,3.994055
-0.525626,3.944510,3.994055
-0.525626,3.109392,3.994055
-0.525626,3.822801,3.994055
-0.525626,2.276420,3.994055
-0.525626,2.870990,3.994055
-0.525626,4.119299,3.994055
-0.525626,4.028076,3.994055
-0.525626,4.665151,3.994055
-0.525626,4.420075,3.994055
-0.525626,2.443852,3.994055
-0.525626,2.506665,3.994055
-0.525626,4.586397,3.994055
-0.525626,4.541142,3.994055
-0.525626,3.329118,3.994055
-0.520569,3.698905,4.056694
-0.520569,4.211262,4.056694
-0.520569,4.305303,4.056694
-0.520569,4.061376,4.056694
-0.520569,3.633798,4.056694
-0.515234,3.077874,4.123307
-0.515234,3.492571,4.123307
-0.515234,2.635413,4.123307
-0.515234,3.445692,4.123307
-0.515234,3.091537,4.123307
-0.515234,3.462867,4.123307
-0.515234,2.364449,4.123307
-0.515234,4.491274,4.123307
-0.515234,2.738855,4.123307
-0.515234,4.929774,4.123307
-0.512007,4.295715,4.163860
-0.512007,3.663987,4.163860
-0.512007,5.167681,4.163860
-0.512007,4.328864,4.163860
-0.512007,3.378181,4.163860
-0.512007,3.992536,4.163860
-0.512007,3.565555,4.163860
-0.512007,3.557914,4.163860
-0.505356,4.090047,4.248068
-0.505356,5.320024,4.248068
-0.505356,4.582228,4.248068
-0.505356,4.142848,4.248068
-0.505356,4.110029,4.248068
-0.505356,4.767432,4.248068
-0.505356,5.083577,4.248068
-0.505356,5.221740,4.248068
-0.505356,4.231440,4.248068
-0.505356,3.322709,4.248068
-0.505356,5.108555,4.248068
-0.499117,3.910739,4.327810
-0.499117,5.147931,4.327810
-0.499117,4.588371,4.327810
-0.499117,3.360005,4.327810
-0.499117,3.182256,4.327810
-0.499117,6.170543,4.327810
-0.499117,4.629403,4.327810
-0.499117,4.997639,4.327810
-0.499117,4.352981,4.327810
-0.499117,5.023437,4.327810
-0.499117,3.453280,4.327810
-0.499117,4.631696,4.327810
-0.499117,4.512645,4.327810
-0.444872,4.739399,5.047694
-0.444872,5.510066,5.047694
-0.444872,3.675017,5.047694
-0.444872,6.112810,5.047694
-0.444872,3.579880,5.047694
-0.444872,5.006665,5.047694
-0.444872,3.459394,5.047694
-0.444872,2.823207,5.047694
-0.444872,3.791316,5.047694
-0.444872,4.293483,5.047694
-0.444872,4.384170,5.047694
-0.444872,5.167598,5.047694
-0.444872,4.774062,5.047694
-0.444872,4.151490,5.047694
-0.444872,5.430047,5.047694
-0.444872,3.630996,5.047694
-0.444872,5.572584,5.047694
-0.444872,4.786371,5.047694
-0.444872,5.130012,5.047694
-0.444872,6.522410,5.047694
-0.444872,5.349742,5.047694
-0.444872,3.149751,5.047694
-0.425888,5.336987,5.308743
-0.425888,4.474324,5.308743
-0.425888,4.883805,5.308743
-0.425888,6.397800,5.308743
-0.425888,4.503899,5.308743
-0.425888,6.055402,5.308743
-0.425888,4.452131,5.308743
-0.425888,4.666726,5.308743
-0.425888,5.434053,5.308743
-0.425888,5.202737,5.308743
-0.425888,5.020943,5.308743
-0.421907,5.926500,5.363928
-0.421907,3.572442,5.363928
-0.421907,5.137358,5.363928
-0.421907,5.827904,5.363928
-0.421907,5.021348,5.363928
-0.421907,6.449982,5.363928
-0.421907,5.266250,5.363928
-0.418768,5.335044,5.407522
-0.418768,5.891039,5.407522
-0.418768,4.724112,5.407522
-0.418768,4.150588,5.407522
-0.418768,5.444876,5.407522
-0.418768,8.799940,5.407522
-0.418768,5.025698,5.407522
-0.418768,4.945012,5.407522
-0.418768,6.848602,5.407522
-0.418768,6.083766,5.407522
-0.413413,5.608742,5.482067
