# Chi2_train, Chi2_test
52.320808,107.585258
40.389168,76.961975
28.414898,54.374813
3.556729,5.431672
1.977813,2.438116
1.910203,2.308372
1.909293,2.302606
1.908374,2.300888
1.907477,2.296364
1.906736,2.293412
