# Chi2_train, Chi2_test
65.364136,130.626221
39.767925,78.730171
35.300632,70.309525
9.062141,18.538610
2.075641,2.899599
2.025497,2.641968
2.001778,2.641659
1.990203,2.662669
1.984322,2.694608
1.982997,2.706887
