# Chi2_train, Chi2_test
63.949402,131.012604
40.705742,79.690674
39.419861,77.284164
29.671331,58.226131
5.727395,10.806483
1.907201,2.572485
1.881310,2.468488
1.874318,2.449977
1.873491,2.444863
1.873117,2.446217
