# Chi2_train, Chi2_test
60.180126,122.992157
41.304008,80.905991
39.451763,77.173767
21.973301,43.245388
4.191836,7.160855
2.256547,3.077543
1.776614,2.066798
1.742242,2.031850
1.741090,2.021901
1.740312,2.021337
