# Chi2_train, Chi2_test
32.978294,33.406681
18.469387,20.257210
8.265292,9.693000
3.960920,5.303874
2.555949,3.836541
1.994610,3.229892
1.741720,2.957004
1.613542,2.805442
1.521959,2.701474
1.495504,2.658099
1.454566,2.629981
1.416583,2.575590
1.403762,2.560884
1.420349,2.567289
1.374289,2.518288
1.353475,2.495741
1.345815,2.471205
1.324934,2.450639
1.293185,2.422614
1.302626,2.461009
