# Chi2_train, Chi2_test
39.347729,37.651653
15.912778,17.370033
3.065333,4.423474
1.518450,2.698590
1.391672,2.526307
1.360444,2.476565
1.346228,2.462349
1.365253,2.495433
1.329437,2.445483
1.313868,2.429130
1.313450,2.404372
1.265653,2.370712
1.246423,2.347943
1.234772,2.336883
1.228981,2.328173
1.223554,2.323645
1.219307,2.318798
1.214569,2.312334
1.213004,2.308429
1.210036,2.307880
