# Chi2_train, Chi2_test
39.514690,37.316566
20.821136,22.031464
4.363046,5.535805
1.774687,3.006363
1.406463,2.595009
1.402404,2.527544
1.317391,2.456245
1.314785,2.447137
1.313940,2.445161
1.313313,2.443590
1.313066,2.443744
1.312618,2.442079
1.312388,2.441981
1.312737,2.443761
1.359458,2.475366
1.311733,2.440933
1.311580,2.440794
1.311438,2.440722
1.311301,2.440591
1.311177,2.440330
