# Chi2_train, Chi2_test
80.031380,70.967682
23.349833,25.028831
17.440275,19.135338
6.200366,7.628767
3.108150,4.435755
2.206236,3.493917
1.902766,3.151486
1.728454,2.983084
1.635942,2.875184
1.510044,2.736820
1.405515,2.621165
1.343416,2.548475
1.295895,2.489728
1.261235,2.446869
1.235496,2.407616
1.226733,2.380157
1.197790,2.354141
1.179022,2.328801
1.167738,2.312197
1.163695,2.301077
