# Chi2_train, Chi2_test
66.748245,63.223598
39.689095,38.359085
9.728446,10.528973
1.057265,2.933153
1.056690,2.934986
1.056468,2.935393
1.056207,2.935917
1.055915,2.936476
1.055575,2.936894
1.055216,2.936643
