# Training inputs, Training outputs, Predictions
-0.993972,0.927892,0.731354
-0.981870,0.737666,0.784924
-0.981870,0.840657,0.784924
-0.978204,0.549862,0.801142
-0.978204,0.495947,0.801142
-0.965073,0.791723,0.859176
-0.965073,0.660662,0.859176
-0.953233,1.112126,0.911416
-0.953233,1.101982,0.911416
-0.929401,1.149444,1.016216
-0.929401,1.338956,1.016216
-0.929401,0.500464,1.016216
-0.929401,0.830089,1.016216
-0.929401,1.350820,1.016216
-0.929401,1.155501,1.016216
-0.888542,0.944968,1.194665
-0.888542,1.587776,1.194665
-0.888542,1.615161,1.194665
-0.884964,1.079595,1.210226
-0.873130,1.212261,1.261640
-0.873130,1.084127,1.261640
-0.862410,1.547575,1.308168
-0.862410,1.565847,1.308168
-0.848646,1.718964,1.367901
-0.848646,1.084949,1.367901
-0.848646,0.820533,1.367901
-0.848646,0.822742,1.367901
-0.848646,2.101959,1.367901
-0.848646,1.590456,1.367901
-0.804611,1.628207,1.560310
-0.795215,1.236349,1.601971
-0.795215,1.640000,1.601971
-0.795215,2.142175,1.601971
-0.791725,0.831694,1.617536
-0.791725,1.351216,1.617536
-0.781187,1.616072,1.664882
-0.771586,1.706786,1.708552
-0.771586,1.757516,1.708552
-0.767891,2.706779,1.725521
-0.767891,1.925610,1.725521
-0.767891,0.529978,1.725521
-0.767891,0.888341,1.725521
-0.767891,0.524057,1.725521
-0.767891,1.331951,1.725521
-0.709930,1.872677,2.009634
-0.701888,2.819322,2.052826
-0.698486,2.430603,2.071471
-0.689243,1.552874,2.123334
-0.689243,1.624349,2.123334
-0.687136,2.617125,2.135420
-0.687136,2.987642,2.135420
-0.687136,2.081553,2.135420
-0.687136,2.436166,2.135420
-0.687136,1.464174,2.135420
-0.687136,1.223821,2.135420
-0.687136,2.375701,2.135420
-0.687136,3.662152,2.135420
-0.680763,3.262756,2.172615
-0.680763,2.606069,2.172615
-0.615250,3.074378,2.627742
-0.608561,2.382547,2.683699
-0.608561,2.006023,2.683699
-0.606381,3.819414,2.702397
-0.606381,2.724050,2.702397
-0.606381,3.945831,2.702397
-0.606381,0.984771,2.702397
-0.606381,1.588187,2.702397
-0.606381,1.149151,2.702397
-0.605247,2.860539,2.712221
-0.597300,2.379505,2.782828
-0.597300,3.007372,2.782828
-0.589940,4.548530,2.851133
-0.525626,4.473254,3.583030
-0.525626,5.069295,3.583030
-0.525626,3.821934,3.583030
-0.525626,4.370568,3.583030
-0.525626,4.113641,3.583030
-0.525626,2.895399,3.583030
-0.525626,2.811822,3.583030
-0.525626,2.232860,3.583030
-0.515234,5.188231,3.725630
-0.512007,3.751219,3.771282
-0.505356,2.334421,3.867406
-0.499117,3.941203,3.960013
-0.499117,2.988878,3.960013
-0.499117,4.246370,3.960013
-0.444872,3.871756,4.848660
-0.444872,7.322348,4.848660
-0.444872,2.687760,4.848660
-0.444872,5.688164,4.848660
-0.425888,4.705572,5.183816
-0.421907,4.553620,5.254809
-0.421907,5.730785,5.254809
-0.421907,5.301988,5.254809
-0.418768,4.670363,5.310865
-0.413413,4.983062,5.406605
-0.408293,5.032412,5.498152
-0.364117,7.881783,6.272675
-0.364117,4.229052,6.272675
-0.364117,6.256806,6.272675
-0.364117,5.163035,6.272675
-0.364117,7.103287,6.272675
-0.364117,6.232365,6.272675
-0.364117,7.559267,6.272675
-0.364117,4.160280,6.272675
-0.331208,10.506317,6.807470
-0.328580,9.387928,6.847944
-0.328580,7.576867,6.847944
-0.325529,5.462469,6.894474
-0.325529,6.262651,6.894474
-0.321470,5.266308,6.955605
-0.321470,6.879720,6.955605
-0.317470,8.224601,7.014958
-0.317470,8.648885,7.014958
-0.283362,7.153503,7.483827
-0.283362,11.097289,7.483827
-0.283362,7.864366,7.483827
-0.283362,7.406815,7.483827
-0.235252,7.090642,8.028520
-0.235252,8.151063,8.028520
