# Chi2_train, Chi2_test
66.535355,71.631241
38.565639,45.826107
34.721264,43.640522
6.469682,15.883727
1.092470,10.994219
1.083120,11.000546
1.075918,10.998616
1.069721,10.999466
1.064525,11.006423
1.060915,11.011954
