# Chi2_train, Chi2_test
54.277508,50.885300
10.468905,11.698897
2.029845,3.277564
1.592095,2.779857
1.530887,2.678651
1.483815,2.617984
1.467271,2.611069
1.465191,2.613532
1.613031,2.679350
1.444301,2.582885
1.436645,2.575510
1.448482,2.571378
1.428382,2.567520
1.416036,2.548482
1.416860,2.565033
1.368680,2.511459
1.360111,2.499171
1.503532,2.534221
1.331555,2.466097
1.379895,2.512945
