# Chi2_train, Chi2_test
60.339149,123.532295
40.681137,80.664902
35.726952,71.119247
10.976534,22.724548
1.781624,2.876605
1.690235,2.666294
1.679209,2.648952
1.673520,2.654439
1.669798,2.673141
1.665926,2.690176
