# Chi2_train, Chi2_test
228.645279,177.657639
20.797787,19.775368
15.515420,14.889248
12.273046,12.112150
8.529316,8.662626
4.539103,4.902179
2.605598,2.900706
2.158697,2.362745
2.089326,2.281845
2.055614,2.252203
