# Chi2_train, Chi2_test
32.744976,33.151379
12.061964,13.191910
3.517926,4.693731
1.546751,2.709181
1.196466,2.301059
1.133227,2.209311
1.117139,2.181722
1.112673,2.173639
1.118812,2.179474
1.110099,2.168279
1.110008,2.167863
1.108529,2.166251
1.108108,2.165875
1.107048,2.165287
1.163540,2.241943
1.112670,2.172787
1.105660,2.164384
1.103907,2.158531
1.102913,2.157490
1.190378,2.250292
