# Chi2_train, Chi2_test
82.044319,84.294090
33.388615,38.285538
1.207967,10.191187
1.112100,10.133533
1.105152,10.126635
1.096271,10.112720
1.083209,10.092947
1.064390,10.064561
1.042694,10.030774
1.029559,10.001242
