# Chi2_train, Chi2_test
41.235653,38.018085
13.000658,14.653443
2.299525,3.646819
1.255523,2.429563
1.152326,2.273271
1.139894,2.245356
1.128040,2.219215
1.125379,2.209460
1.123218,2.204093
1.115619,2.198460
1.123484,2.218408
1.112506,2.197566
1.111198,2.192446
1.108909,2.190731
1.108069,2.189090
1.109640,2.186990
1.107311,2.186798
1.107040,2.187809
1.106690,2.186830
1.110020,2.186740
