# Chi2_train, Chi2_test
87.089752,77.296066
15.231714,16.412329
2.735399,4.013487
1.339952,2.502754
1.246660,2.352607
1.233133,2.325252
1.226149,2.313514
1.219716,2.306029
1.214607,2.299346
1.212479,2.295022
1.210717,2.291305
1.208924,2.288291
1.207646,2.285203
1.207419,2.279817
1.207252,2.282927
1.207086,2.281594
1.196616,2.289795
1.145813,2.240062
1.141367,2.238598
1.141571,2.240635
