# Chi2_train, Chi2_test
64.190163,67.818298
41.449253,44.926922
39.747646,42.929111
31.410311,33.781132
6.983215,7.729776
1.833200,2.092157
1.803797,2.068302
1.801421,2.067818
1.797607,2.070112
1.793889,2.072725
