# Chi2_train, Chi2_test
60.660198,51.610313
18.121561,19.463289
2.087682,3.287041
1.345037,2.488186
1.254823,2.345253
1.250196,2.332332
1.249534,2.329867
1.248662,2.328708
1.248281,2.328067
1.247951,2.327565
1.247666,2.327211
1.247467,2.327144
1.247174,2.327416
1.246885,2.326222
1.246639,2.325985
1.254076,2.338441
1.246171,2.325474
1.245954,2.325116
1.245732,2.324904
1.245523,2.324672
