# Chi2_train, Chi2_test
65.324677,129.617310
40.150688,77.630386
32.637596,64.072876
8.448671,16.604616
2.017271,2.643632
1.961660,2.480846
1.929127,2.400576
1.910788,2.371928
1.903150,2.372567
1.901816,2.369307
