# Chi2_train, Chi2_test
193.980896,155.549026
21.461351,23.009066
9.180635,10.733101
2.646773,3.991024
1.530877,2.723763
1.386559,2.520335
1.376023,2.499012
1.376838,2.497398
1.369528,2.487851
1.366249,2.482659
1.364491,2.481327
1.365837,2.480521
1.358839,2.468048
1.384995,2.493007
1.355319,2.462350
1.377312,2.481307
1.355440,2.460226
1.352271,2.457451
1.351500,2.455065
1.351015,2.454379
