# Chi2_train, Chi2_test
54.383297,49.875408
5.094623,6.636271
1.237574,2.440475
1.137222,2.286127
1.133831,2.274848
1.125202,2.267578
1.123504,2.266641
1.123027,2.264953
1.122804,2.263889
1.122978,2.260846
1.122375,2.264712
1.122219,2.260218
1.120622,2.260604
1.119847,2.259398
1.119148,2.259104
1.118679,2.259109
1.118166,2.259046
1.116594,2.257672
1.115151,2.253403
1.114726,2.251424
