# Chi2_train, Chi2_test
62.546581,55.267483
21.540657,22.863171
9.639639,10.834419
3.252467,4.469061
1.762392,2.958106
1.490389,2.663580
1.461612,2.612516
1.398561,2.526305
1.394635,2.517119
1.394109,2.515749
1.399669,2.516778
1.393307,2.514163
1.390636,2.509845
1.389596,2.509000
1.395944,2.516312
1.547467,2.620040
1.386836,2.505323
1.386425,2.505464
1.384593,2.503340
1.384863,2.503877
