# Chi2_train, Chi2_test
32.293873,32.406754
17.084291,18.432795
5.265316,6.508681
1.900992,3.129308
1.637915,2.667001
1.342842,2.482676
1.298281,2.412448
1.234137,2.334629
1.214420,2.318987
1.206978,2.307305
1.205355,2.301317
1.241699,2.331408
1.212364,2.300499
1.200655,2.294626
1.224746,2.315826
1.202814,2.300833
1.199339,2.296973
1.198154,2.290321
1.197773,2.287950
1.198225,2.286930
