# Chi2_train, Chi2_test
43.963673,37.436253
8.601557,9.595926
1.226483,2.376956
1.137345,2.272223
1.252504,2.347784
1.287835,2.385989
1.140032,2.239418
1.244126,2.397469
1.098158,2.237947
1.088692,2.257423
1.080573,2.209999
1.079364,2.209682
1.085495,2.200833
1.228099,2.376031
1.070566,2.199033
1.060289,2.188936
1.132301,2.271884
1.070194,2.189707
1.057505,2.185012
1.056750,2.187030
