# Chi2_train, Chi2_test
49.227444,43.945553
20.799126,22.262619
5.183190,6.416698
2.038269,3.291946
1.530726,2.719352
1.697445,2.612440
1.342401,2.493199
1.339847,2.480492
1.314661,2.442972
1.320379,2.461326
1.295164,2.403235
1.290871,2.398328
1.287814,2.394182
1.285509,2.392857
1.283239,2.387679
1.281607,2.385182
1.283841,2.385390
1.279301,2.381497
1.278433,2.379217
1.277610,2.378806
