# Training inputs, Training outputs, Predictions
-0.993972,1.006520,0.843008
-0.993972,0.941426,0.843008
-0.993972,1.189663,0.843008
-0.993972,0.737007,0.843008
-0.993972,1.108240,0.843008
-0.993972,1.089383,0.843008
-0.993972,0.809651,0.843008
-0.981870,0.919458,0.871067
-0.981870,0.934696,0.871067
-0.981870,0.818189,0.871067
-0.981870,0.819030,0.871067
-0.981870,1.173619,0.871067
-0.981870,0.770435,0.871067
-0.981870,0.931899,0.871067
-0.981870,1.125787,0.871067
-0.978204,0.681776,0.879868
-0.978204,0.803268,0.879868
-0.978204,1.053249,0.879868
-0.965073,0.698529,0.912591
-0.965073,0.923739,0.912591
-0.965073,0.478482,0.912591
-0.953233,0.962245,0.943783
-0.953233,0.833145,0.943783
-0.953233,0.918974,0.943783
-0.929401,0.945913,1.011770
-0.929401,0.642680,1.011770
-0.929401,0.849922,1.011770
-0.929401,0.541808,1.011770
-0.929401,1.102456,1.011770
-0.929401,1.212213,1.011770
-0.929401,0.575898,1.011770
-0.929401,1.035668,1.011770
-0.929401,1.306691,1.011770
-0.929401,1.087257,1.011770
-0.929401,1.075136,1.011770
-0.929401,0.704381,1.011770
-0.899292,1.260088,1.108654
-0.899292,1.245217,1.108654
-0.899292,1.193483,1.108654
-0.899292,1.304046,1.108654
-0.899292,1.047731,1.108654
-0.899292,1.039045,1.108654
-0.888542,1.917216,1.146508
-0.888542,0.977455,1.146508
-0.888542,1.090806,1.146508
-0.888542,1.195609,1.146508
-0.888542,0.973941,1.146508
-0.884964,1.096146,1.159514
-0.884964,1.176679,1.159514
-0.884964,0.952870,1.159514
-0.884964,1.170082,1.159514
-0.873130,0.537827,1.204030
-0.873130,0.364066,1.204030
-0.873130,0.726251,1.204030
-0.873130,0.880215,1.204030
-0.873130,1.193325,1.204030
-0.862410,1.421944,1.246419
-0.862410,1.356225,1.246419
-0.862410,1.206880,1.246419
-0.848646,0.645673,1.303859
-0.848646,1.417323,1.303859
-0.848646,1.102720,1.303859
-0.848646,1.478726,1.303859
-0.848646,1.872917,1.303859
-0.848646,0.762537,1.303859
