# Chi2_train, Chi2_test
62.303036,64.780457
31.065662,36.724533
1.271078,9.148705
1.108563,9.104079
1.103878,9.098271
1.097643,9.089263
1.090120,9.077263
1.082976,9.064284
1.078586,9.054288
1.077136,9.049486
