# Chi2_train, Chi2_test
77.508072,69.357155
18.558348,19.920467
5.774111,7.007020
1.382946,2.506889
1.221495,2.281190
1.187175,2.228556
1.170675,2.212376
1.160708,2.203482
1.153571,2.195807
1.148498,2.190281
1.144305,2.187376
1.141141,2.184354
1.140176,2.185596
1.136937,2.181258
1.134876,2.178456
1.187277,2.246338
1.124436,2.168794
1.121047,2.168259
1.120304,2.169765
1.117336,2.163389
