# Chi2_train, Chi2_test
75.666298,148.045593
39.448303,77.956551
38.697094,76.183212
26.223963,52.063980
5.384383,10.857957
1.693383,2.476079
1.684986,2.421264
1.675802,2.393275
1.664369,2.386502
1.662004,2.403290
