# Chi2_train, Chi2_test
89.856697,76.762268
29.409653,30.886578
25.941511,27.456532
12.226527,13.581588
3.654301,4.842397
2.543880,3.579799
2.392049,3.368106
2.372504,3.329360
2.367782,3.325745
2.362506,3.321625
2.358897,3.325385
2.351216,3.314591
2.347177,3.311780
1.474973,2.641935
1.418432,2.563664
1.417137,2.563375
1.417684,2.564882
1.417364,2.562772
1.417989,2.563439
1.420629,2.567271
