# Chi2_train, Chi2_test
42.022503,40.957943
10.366489,11.824530
1.853613,3.164428
1.236927,2.377115
1.165380,2.270895
1.134624,2.232484
1.112833,2.197546
1.101560,2.184146
1.098367,2.181888
1.091793,2.172732
1.087915,2.170930
1.086933,2.170509
1.086546,2.170886
1.086859,2.170499
1.086152,2.171236
1.084559,2.170239
1.084890,2.173757
1.084423,2.170765
1.084425,2.170977
1.084485,2.170532
